run_id,label,head_type,warm_start,assay_mode,max_nM,n_bins,epoch,epoch_time_s,train_loss,val_loss,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_auroc,val_auprc
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,1,6.594,0.0726934740709704,0.06638262705767856,0.26515883207321167,0.2660423517227173,1.464817762374878,0.5298384428024292,0.6219592690467834,0.5840471982955933
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,2,4.904,0.05896032873050187,0.05152955815634307,0.45056211948394775,0.44802987575531006,1.3419499397277832,0.6620507836341858,0.7171392440795898,0.6795431971549988
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,3,4.915,0.04800824898966523,0.04503503649988595,0.5561063289642334,0.5502883791923523,1.2734384536743164,0.6966699361801147,0.7739617824554443,0.7410092353820801
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,4,4.975,0.043541623265013214,0.0413803536006633,0.5928416848182678,0.5879709720611572,1.2087724208831787,0.7227168083190918,0.7929747700691223,0.7622795701026917
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,5,4.805,0.04136390937853229,0.03982279975624645,0.6128152012825012,0.608247697353363,1.1861169338226318,0.7289811968803406,0.8017914295196533,0.7728509902954102
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,6,5.149,0.039813411299341406,0.03869422886739759,0.6293016076087952,0.6233733296394348,1.177006483078003,0.7276623845100403,0.8116641640663147,0.7831560373306274
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,7,4.403,0.03886041816237361,0.038229277247891706,0.6388843059539795,0.6337403059005737,1.1380512714385986,0.7448071241378784,0.8155251145362854,0.7893346548080444
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,8,4.275,0.03785621539451355,0.0368441274827894,0.6542598009109497,0.6486274003982544,1.1223393678665161,0.7497527003288269,0.824824333190918,0.8001114726066589
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,9,4.344,0.03716045683033244,0.036085141493993646,0.6601244807243347,0.6545752882957458,1.1263377666473389,0.7454665303230286,0.8271900415420532,0.8042538166046143
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,10,4.485,0.03623058236846628,0.03509811848840293,0.6723485589027405,0.6665012240409851,1.1047183275222778,0.7596439123153687,0.8347877264022827,0.8152053356170654
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,11,4.205,0.035388783327946365,0.03460097586845651,0.6817043423652649,0.6758289933204651,1.0839431285858154,0.7616221308708191,0.8406306505203247,0.822100043296814
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,12,4.867,0.03453147692909075,0.03340886763351805,0.6904650926589966,0.6846339702606201,1.0815485715866089,0.759314239025116,0.8439832329750061,0.8272005319595337
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,13,4.417,0.03371176286781019,0.03247009979232269,0.7010847330093384,0.694719135761261,1.0651144981384277,0.7665677666664124,0.8494424819946289,0.8344609141349792
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,14,4.208,0.033221343994256136,0.03204673506757792,0.7047105431556702,0.6987941861152649,1.064353585243225,0.7688757181167603,0.8513291478157043,0.8362864851951599
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,15,4.154,0.03258302732724552,0.03161812825676273,0.7110876441001892,0.70439213514328,1.0605360269546509,0.7678865790367126,0.8551316857337952,0.8407061100006104
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,16,4.168,0.032144556962704476,0.03132640931974439,0.7127366065979004,0.7063671946525574,1.0507638454437256,0.7695351243019104,0.8545454144477844,0.8407119512557983
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,17,4.315,0.03193971013664737,0.031063503530972144,0.7173337340354919,0.7102760672569275,1.044926404953003,0.7715133428573608,0.8580042719841003,0.8439734578132629
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,18,4.468,0.03174710702584233,0.030917833833133474,0.7181095480918884,0.7110928893089294,1.041404128074646,0.7731618881225586,0.8578954339027405,0.8440953493118286
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,19,4.153,0.03141116763847743,0.030902303755283356,0.7189174294471741,0.7118454575538635,1.035315752029419,0.7725024819374084,0.8579695224761963,0.8446200489997864
dist-ba-regwarm-20ep-c01,c01_mhcflurry_additive_max200k_cold,mhcflurry,False,additive,200000,128,20,4.136,0.03129556258172952,0.030699110535137793,0.7198623418807983,0.7131080031394958,1.0363390445709229,0.7711836695671082,0.8581706285476685,0.8448742628097534
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,1,5.061,0.07338266025564467,0.07021301962873515,0.07171954214572906,0.05352295562624931,1.5097225904464722,0.5199472308158875,0.5338881611824036,0.5126543641090393
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,2,4.052,0.06712718888424164,0.06196578230489703,0.277456134557724,0.2530139088630676,1.4633069038391113,0.5252225399017334,0.6333053708076477,0.5970526933670044
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,3,4.023,0.0572927846869295,0.05186634127269773,0.41330236196517944,0.4154078960418701,1.3532451391220093,0.6406198740005493,0.6956633925437927,0.6577073335647583
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,4,4.018,0.052065972787465234,0.04896212544511346,0.4693741202354431,0.4710700809955597,1.333730936050415,0.6580942869186401,0.7251396775245667,0.6871023178100586
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,5,4.007,0.04970179096788399,0.046414288199123216,0.5143749117851257,0.514703094959259,1.2919474840164185,0.6729310750961304,0.7479944229125977,0.7121495008468628
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,6,4.284,0.04744857122269712,0.04483694040819126,0.5500756502151489,0.5477779507637024,1.2770763635635376,0.6798549294471741,0.7668219208717346,0.7341581583023071
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,7,4.036,0.045977144307175345,0.04404117627178922,0.5707612037658691,0.5677523612976074,1.205102562904358,0.7091988325119019,0.777360200881958,0.7459297180175781
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,8,4.02,0.04464399072435475,0.04222295564763686,0.5857314467430115,0.5820811986923218,1.1977958679199219,0.7131552696228027,0.7853467464447021,0.7552774548530579
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,9,4.021,0.04421456992741703,0.04179129771449987,0.5905575752258301,0.5866912007331848,1.1994926929473877,0.7108473181724548,0.7874406576156616,0.7575100660324097
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,10,4.008,0.04347802519567253,0.04181445948779583,0.5954409837722778,0.5905969142913818,1.219966173171997,0.7091988325119019,0.7902311086654663,0.7603275775909424
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,11,4.014,0.04327568533115609,0.04282653101665132,0.6034467816352844,0.5996295213699341,1.1717767715454102,0.7217276692390442,0.7942447662353516,0.7650303840637207
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,12,4.303,0.042988037329542546,0.04099270093309529,0.5999283194541931,0.5962111353874207,1.1933485269546509,0.7184305787086487,0.792865514755249,0.7643800377845764
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,13,4.033,0.042900965050902476,0.04081388825879378,0.6029480695724487,0.5992267727851868,1.187013864517212,0.7217276692390442,0.7944503426551819,0.7654458284378052
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,14,4.02,0.04257937584274499,0.04078986282076906,0.6057049036026001,0.6017364263534546,1.1948009729385376,0.7190899848937988,0.7958030700683594,0.7663951516151428
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,15,4.025,0.042589440710784854,0.040639914079185796,0.6089990735054016,0.6049630641937256,1.1876169443130493,0.7200791239738464,0.7972589731216431,0.7682690024375916
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,16,4.017,0.04232805047559646,0.040562557713950384,0.610007107257843,0.6062718033790588,1.1814578771591187,0.7253544330596924,0.7978282570838928,0.7686552405357361
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,17,4.258,0.042306891765243326,0.04062075156937627,0.6096369028091431,0.6056352257728577,1.1944962739944458,0.718100905418396,0.7978805303573608,0.7689328789710999
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,18,4.063,0.0423624711905339,0.0404750893221182,0.6105713844299316,0.6069919466972351,1.1757521629333496,0.7276623845100403,0.7982973456382751,0.7698104977607727
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,19,4.072,0.04212591915514118,0.04055110365152359,0.610320508480072,0.6065869927406311,1.173717975616455,0.7296406030654907,0.7983952164649963,0.7702108025550842
dist-ba-regwarm-20ep-c02,c02_mhcflurry_additive_max200k_warm,mhcflurry,True,additive,200000,128,20,4.091,0.042187054692081706,0.04047937965130105,0.6113702654838562,0.6075345873832703,1.1737818717956543,0.7283217906951904,0.7989601492881775,0.7704262137413025
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,1,5.049,44.98361039716144,14.186716079711914,-0.12729164958000183,-0.12651480734348297,1.5167495012283325,0.48005273938179016,0.4424300789833069,0.43965256214141846
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,2,3.953,9.761662911999133,8.162169330260333,0.36607933044433594,0.3692736029624939,1.4019548892974854,0.6172106862068176,0.6709437370300293,0.6347301006317139
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,3,4.315,7.630399478498355,6.914702822180355,0.5222591757774353,0.5185743570327759,1.3150277137756348,0.6778767108917236,0.7571033239364624,0.7200647592544556
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,4,4.205,6.69750347063523,6.247497278101304,0.56828373670578,0.5635237097740173,1.2322497367858887,0.71282559633255,0.7814780473709106,0.7478038668632507
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,5,4.322,6.306201010711433,5.950390100479126,0.5917254090309143,0.5872096419334412,1.216624140739441,0.7157929539680481,0.7930096983909607,0.7631732225418091
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,6,6.541,6.001275417416594,5.806711912155151,0.6120665073394775,0.6056352853775024,1.2159878015518188,0.7190899848937988,0.8035740256309509,0.7733978033065796
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,7,7.77,5.8203175271204275,5.6682469143587,0.6226814985275269,0.6161291599273682,1.1564841270446777,0.7372238636016846,0.8078957200050354,0.7799745798110962
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,8,8.489,5.700060356494992,5.488412625649396,0.6383688449859619,0.6300743222236633,1.1509099006652832,0.7378832697868347,0.8163203597068787,0.7874815464019775
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,9,8.85,5.627007488132447,5.439384074772105,0.6412093639373779,0.633033275604248,1.1478351354599,0.7401912212371826,0.8169383406639099,0.7874014377593994
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,10,4.9,5.527915078540181,5.422176936093499,0.6464097499847412,0.6372992992401123,1.157857060432434,0.736234724521637,0.8192435503005981,0.7902841567993164
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,11,5.065,5.465156884156456,5.426262771382051,0.6513486504554749,0.6419577598571777,1.1292967796325684,0.7451368570327759,0.8227194547653198,0.7926471829414368
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,12,5.221,5.4312456116195795,5.336494705256293,0.653718113899231,0.6440872550010681,1.1470597982406616,0.7408506274223328,0.823634922504425,0.7936345338821411
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,13,4.531,5.387010823848636,5.297451986986048,0.6572301387786865,0.6472262144088745,1.1400097608566284,0.7431585788726807,0.8259789347648621,0.797146201133728
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,14,4.81,5.343546933906023,5.307406593771542,0.6566131114959717,0.6475650668144226,1.1453365087509155,0.7421694397926331,0.8252145051956177,0.796650230884552
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,15,4.637,5.322226851485496,5.334019815220552,0.6583607196807861,0.6491423845291138,1.1581333875656128,0.744477391242981,0.8262684345245361,0.7970179915428162
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,16,4.515,5.280926164730575,5.3025353095110725,0.6608127951622009,0.65129554271698,1.1484313011169434,0.7438179850578308,0.8275358080863953,0.7985706329345703
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,17,4.518,5.285685413567594,5.285580494824578,0.6608169674873352,0.65168696641922,1.1401822566986084,0.7441477179527283,0.8275488615036011,0.7985535860061646
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,18,4.658,5.271117798117704,5.2666526331621055,0.661801815032959,0.6521791219711304,1.1275322437286377,0.7471150755882263,0.8282661437988281,0.7989469766616821
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,19,4.214,5.256333609884099,5.270918250083923,0.6608978509902954,0.651585578918457,1.1284713745117188,0.7467853426933289,0.8276829719543457,0.7986380457878113
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,20,4.291,5.253857671752456,5.264137211967917,0.661807656288147,0.6524253487586975,1.1295121908187866,0.7464556694030762,0.828250527381897,0.7993994355201721
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,1,4.748,43.9809418833533,12.92143409392413,-0.0018730912124738097,0.010166413150727749,1.4805525541305542,0.48005273938179016,0.4983363151550293,0.4616539180278778
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,2,3.653,10.224005728729011,9.795111852533678,0.06005111709237099,0.0752749964594841,1.5020116567611694,0.5199472308158875,0.5282834768295288,0.509808361530304
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,3,3.628,9.148501869319945,9.395448831950917,0.3587753474712372,0.3575233817100525,1.591408610343933,0.5446752309799194,0.6658356189727783,0.6251623630523682
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,4,3.619,7.94200333883596,7.472514951930327,0.449505478143692,0.44998541474342346,1.3908883333206177,0.6208374500274658,0.7118563652038574,0.6720247268676758
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,5,3.658,7.405678712120352,6.94085937387803,0.489931583404541,0.4884170889854431,1.3317338228225708,0.6669963598251343,0.7338827252388,0.6975987553596497
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,6,3.916,7.01025689295096,6.892349355361041,0.5208562016487122,0.5177459716796875,1.3450111150741577,0.6640290021896362,0.751255214214325,0.7201794385910034
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,7,3.626,6.744910835295684,6.314729480182423,0.5507460236549377,0.5478060245513916,1.232901930809021,0.7032641172409058,0.7666242122650146,0.7401472330093384
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,8,3.612,6.546454470286998,6.202987390405991,0.5644872784614563,0.5599328279495239,1.25113844871521,0.6983184814453125,0.7740131616592407,0.7497426271438599
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,9,3.606,6.432023979896723,6.310597559984992,0.5765940546989441,0.5718206763267517,1.2791136503219604,0.6880975961685181,0.7798752784729004,0.7552670836448669
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,10,3.604,6.320265248764393,6.070711479467504,0.5751307606697083,0.5705448389053345,1.238594889640808,0.7022749781608582,0.7795621752738953,0.7551712393760681
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,11,3.605,6.262164489243382,5.9692624877480895,0.5906324982643127,0.5861084461212158,1.2117310762405396,0.7075502872467041,0.7866023182868958,0.7613514065742493
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,12,3.898,6.201517094013303,5.972123608869665,0.5845335721969604,0.579313337802887,1.2211161851882935,0.7055720686912537,0.7848271131515503,0.7603974342346191
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,13,3.623,6.202635879664458,5.971518158912659,0.5942872166633606,0.588558554649353,1.225753903388977,0.7049126029014587,0.7889989018440247,0.7639909982681274
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,14,3.61,6.165400664011638,5.947473371730132,0.5971254706382751,0.5919142365455627,1.2225805521011353,0.7059017419815063,0.7908116579055786,0.7666552066802979
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,15,3.614,6.106807745704355,5.897364756640266,0.6009194254875183,0.5955392122268677,1.2102593183517456,0.7105176448822021,0.7923752069473267,0.7673570513725281
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,16,3.614,6.083823065425074,5.86343965810888,0.6027188301086426,0.5973413586616516,1.1927827596664429,0.7161226272583008,0.7933293581008911,0.7678819894790649
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,17,3.861,6.10154971780703,5.991742638980641,0.6006758213043213,0.5952516198158264,1.2349170446395874,0.704582929611206,0.792554497718811,0.7669895887374878
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,18,3.667,6.097961765851161,5.877214501885807,0.6002153158187866,0.5948593616485596,1.2087547779083252,0.7072205543518066,0.7923920750617981,0.7679099440574646
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,19,3.635,6.066857615182566,5.862177932963652,0.5999881625175476,0.5948901176452637,1.1999387741088867,0.7141444087028503,0.792467474937439,0.7677582502365112
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,20,3.62,6.078919122385424,5.852580435135785,0.602169930934906,0.5970368981361389,1.1930012702941895,0.7200791239738464,0.7933502197265625,0.7685663104057312
